,PLAYER_ID,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,SEASON_TYPE,PLAYER_NAME,FG2M,FG2A,FG2_PCT,SEASON,TEAM_ABBREVIATION,LOCAL_AWAY
1377,1628392,22000388,2021-02-10,DEN vs. CLE,W,8,2,2,1.0,0,0,0.0,0,1,0.0,0,2,2,0,0,3,2,3,4,3,Regular,"Hartenstein, Isaiah",2,2,1.0,2020-21,DEN,AWAY
1378,1628392,22000341,2021-02-04,DEN vs. LAL,L,10,1,4,0.25,0,0,0.0,1,1,1.0,3,1,4,1,1,0,0,3,3,-9,Regular,"Hartenstein, Isaiah",1,4,0.25,2020-21,DEN,LOCAL
1379,1628392,22000296,2021-01-29,DEN vs. SAS,L,5,1,3,0.333,0,0,0.0,0,0,0.0,1,0,1,1,0,0,1,0,2,1,Regular,"Hartenstein, Isaiah",1,3,0.333,2020-21,DEN,LOCAL
1380,1628392,22000213,2021-01-19,DEN vs. OKC,W,13,1,2,0.5,0,0,0.0,3,3,1.0,1,6,7,0,1,0,0,3,5,17,Regular,"Hartenstein, Isaiah",1,2,0.5,2020-21,DEN,LOCAL
1381,1628392,22000200,2021-01-17,DEN vs. UTA,L,3,0,3,0.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,0,0,-8,Regular,"Hartenstein, Isaiah",0,3,0.0,2020-21,DEN,AWAY
1382,1628392,22000177,2021-01-14,DEN vs. GSW,W,7,0,0,0.0,0,0,0.0,2,4,0.5,0,1,1,0,0,1,0,1,2,4,Regular,"Hartenstein, Isaiah",0,0,0.0,2020-21,DEN,LOCAL
1383,1628392,22000158,2021-01-12,DEN vs. BKN,L,11,1,3,0.333,0,0,0.0,1,3,0.333,2,2,4,3,0,2,1,2,3,5,Regular,"Hartenstein, Isaiah",1,3,0.333,2020-21,DEN,AWAY
1384,1628392,22000144,2021-01-10,DEN vs. NYK,W,12,3,3,1.0,0,0,0.0,2,2,1.0,1,1,2,1,1,0,3,6,8,15,Regular,"Hartenstein, Isaiah",3,3,1.0,2020-21,DEN,AWAY
1385,1628392,22000133,2021-01-09,DEN vs. PHI,W,15,3,5,0.6,0,0,0.0,0,0,0.0,4,1,5,0,2,2,2,1,6,2,Regular,"Hartenstein, Isaiah",3,5,0.6,2020-21,DEN,LOCAL
1386,1628392,22000120,2021-01-07,DEN vs. DAL,L,5,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,1,0,3,0,6,Regular,"Hartenstein, Isaiah",0,0,0.0,2020-21,DEN,LOCAL
1387,1628392,22000076,2021-01-01,DEN vs. PHX,L,9,3,5,0.6,0,0,0.0,1,2,0.5,2,1,3,0,0,0,0,1,7,1,Regular,"Hartenstein, Isaiah",3,5,0.6,2020-21,DEN,LOCAL
1388,1628392,22000055,2020-12-29,DEN vs. SAC,L,9,1,3,0.333,0,0,0.0,1,2,0.5,1,2,3,1,0,0,2,1,3,-11,Regular,"Hartenstein, Isaiah",1,3,0.333,2020-21,DEN,AWAY
1389,1628392,22000044,2020-12-28,DEN vs. HOU,W,10,1,3,0.333,0,0,0.0,3,6,0.5,2,2,4,0,1,0,1,4,5,5,Regular,"Hartenstein, Isaiah",1,3,0.333,2020-21,DEN,LOCAL
1390,1628392,22000009,2020-12-25,DEN vs. LAC,L,10,3,5,0.6,0,0,0.0,0,0,0.0,2,3,5,1,0,1,0,1,6,7,Regular,"Hartenstein, Isaiah",3,5,0.6,2020-21,DEN,AWAY
1391,1628392,22000019,2020-12-23,DEN vs. SAC,L,9,3,6,0.5,0,0,0.0,0,0,0.0,2,1,3,0,0,2,2,4,6,-1,Regular,"Hartenstein, Isaiah",3,6,0.5,2020-21,DEN,LOCAL
1392,1630210,22001076,2021-05-16,DEN vs. POR,L,32,8,17,0.471,4,8,0.5,3,3,1.0,0,4,4,3,1,0,2,2,23,3,Regular,"Howard, Markus",4,9,0.444,2020-21,DEN,LOCAL
1393,1630210,22001054,2021-05-14,DEN vs. DET,W,34,9,14,0.643,2,6,0.333,0,0,0.0,0,3,3,2,0,1,4,1,20,8,Regular,"Howard, Markus",7,8,0.875,2020-21,DEN,LOCAL
1394,1630210,22001052,2021-05-13,DEN vs. MIN,W,17,5,10,0.5,4,8,0.5,1,1,1.0,0,1,1,1,0,0,1,4,15,5,Regular,"Howard, Markus",1,2,0.5,2020-21,DEN,AWAY
1395,1630210,22000448,2021-05-11,DEN vs. CHA,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,0,0,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1396,1630210,22001015,2021-05-08,DEN vs. BKN,L,13,5,11,0.455,2,5,0.4,1,1,1.0,1,0,1,0,0,0,0,1,13,-9,Regular,"Howard, Markus",3,6,0.5,2020-21,DEN,LOCAL
1397,1630210,22000995,2021-05-05,DEN vs. NYK,W,4,0,2,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,1,1,1,-8,Regular,"Howard, Markus",0,1,0.0,2020-21,DEN,AWAY
1398,1630210,22000948,2021-04-29,DEN vs. TOR,W,3,0,2,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-9,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1399,1630210,22000925,2021-04-26,DEN vs. MEM,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,0,1,0,0,1,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1400,1630210,22000910,2021-04-24,DEN vs. HOU,W,4,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,0,0,0,1,1,2,-9,Regular,"Howard, Markus",1,1,1.0,2020-21,DEN,LOCAL
1401,1630210,22000903,2021-04-23,DEN vs. GSW,L,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,-3,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1402,1630210,22000851,2021-04-16,DEN vs. HOU,W,4,1,2,0.5,0,1,0.0,0,0,0.0,0,3,3,0,0,0,0,1,2,2,Regular,"Howard, Markus",1,1,1.0,2020-21,DEN,AWAY
1403,1630210,22000838,2021-04-14,DEN vs. MIA,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,0,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1404,1630210,22000806,2021-04-11,DEN vs. BOS,L,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1405,1630210,22000782,2021-04-07,DEN vs. SAS,W,4,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-10,Regular,"Howard, Markus",1,1,1.0,2020-21,DEN,AWAY
1406,1630210,22000321,2021-04-06,DEN vs. DET,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,0,-1,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1407,1630210,22000705,2021-03-28,DEN vs. ATL,W,4,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,-1,Regular,"Howard, Markus",0,1,0.0,2020-21,DEN,AWAY
1408,1630210,22000668,2021-03-24,DEN vs. TOR,L,7,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,8,Regular,"Howard, Markus",1,1,1.0,2020-21,DEN,LOCAL
1409,1630210,22000624,2021-03-17,DEN vs. CHA,W,6,1,2,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,1,0,3,-3,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1410,1630210,22000606,2021-03-15,DEN vs. IND,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,1,0,-2,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1411,1630210,22000592,2021-03-13,DEN vs. DAL,L,2,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,0,0,0,0,1,3,4,Regular,"Howard, Markus",0,1,0.0,2020-21,DEN,AWAY
1412,1630210,22000518,2021-02-27,DEN vs. OKC,W,4,0,1,0.0,0,1,0.0,1,2,0.5,0,0,0,0,0,0,0,0,1,-4,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1413,1630210,22000470,2021-02-21,DEN vs. ATL,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,1,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1414,1630210,22000563,2021-02-19,DEN vs. CLE,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,1,Regular,"Howard, Markus",0,1,0.0,2020-21,DEN,LOCAL
1415,1630210,22000427,2021-02-16,DEN vs. BOS,L,10,0,4,0.0,0,3,0.0,0,0,0.0,0,1,1,1,2,0,1,1,0,-12,Regular,"Howard, Markus",0,1,0.0,2020-21,DEN,AWAY
1416,1630210,22000416,2021-02-14,DEN vs. LAL,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-3,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1417,1630210,22000388,2021-02-10,DEN vs. CLE,W,6,1,5,0.2,0,3,0.0,0,0,0.0,0,2,2,0,0,0,1,1,2,0,Regular,"Howard, Markus",1,2,0.5,2020-21,DEN,AWAY
1418,1630210,22000352,2021-02-06,DEN vs. SAC,L,12,1,6,0.167,1,5,0.2,0,0,0.0,0,1,1,0,0,0,1,1,3,-1,Regular,"Howard, Markus",0,1,0.0,2020-21,DEN,AWAY
1419,1630210,22000341,2021-02-04,DEN vs. LAL,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-4,Regular,"Howard, Markus",0,1,0.0,2020-21,DEN,LOCAL
1420,1630210,22000306,2021-01-31,DEN vs. UTA,W,2,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-7,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1421,1630210,22000296,2021-01-29,DEN vs. SAS,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1422,1630210,22000275,2021-01-27,DEN vs. MIA,W,3,2,2,1.0,2,2,1.0,0,0,0.0,0,0,0,2,0,0,0,0,6,4,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1423,1630210,22000213,2021-01-19,DEN vs. OKC,W,4,1,4,0.25,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-5,Regular,"Howard, Markus",1,2,0.5,2020-21,DEN,LOCAL
1424,1630210,22000144,2021-01-10,DEN vs. NYK,W,3,1,3,0.333,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2,-2,Regular,"Howard, Markus",1,1,1.0,2020-21,DEN,AWAY
1425,1630210,22000133,2021-01-09,DEN vs. PHI,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-8,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1426,1630210,22000088,2021-01-03,DEN vs. MIN,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-5,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,LOCAL
1427,1630210,22000055,2020-12-29,DEN vs. SAC,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1428,1630210,22000009,2020-12-25,DEN vs. LAC,L,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,Regular,"Howard, Markus",0,0,0.0,2020-21,DEN,AWAY
1429,203999,22001076,2021-05-16,DEN vs. POR,L,17,9,17,0.529,0,3,0.0,3,3,1.0,1,2,3,2,1,0,1,3,21,-13,Regular,"Jokic, Nikola",9,14,0.643,2020-21,DEN,LOCAL
1430,203999,22001054,2021-05-14,DEN vs. DET,W,26,7,11,0.636,0,0,0.0,6,7,0.857,3,12,15,11,0,0,1,2,20,18,Regular,"Jokic, Nikola",7,11,0.636,2020-21,DEN,LOCAL
1431,203999,22001052,2021-05-13,DEN vs. MIN,W,32,14,21,0.667,0,3,0.0,3,3,1.0,6,8,14,4,1,1,2,2,31,8,Regular,"Jokic, Nikola",14,18,0.778,2020-21,DEN,AWAY
1432,203999,22000448,2021-05-11,DEN vs. CHA,W,33,7,16,0.438,0,2,0.0,16,17,0.941,2,9,11,6,0,0,2,2,30,12,Regular,"Jokic, Nikola",7,14,0.5,2020-21,DEN,LOCAL
1433,203999,22001015,2021-05-08,DEN vs. BKN,L,37,10,21,0.476,0,5,0.0,9,9,1.0,3,4,7,6,0,0,5,3,29,3,Regular,"Jokic, Nikola",10,16,0.625,2020-21,DEN,LOCAL
1434,203999,22001008,2021-05-07,DEN vs. UTA,L,35,9,11,0.818,2,2,1.0,4,4,1.0,2,7,9,13,0,1,5,5,24,-4,Regular,"Jokic, Nikola",7,9,0.778,2020-21,DEN,LOCAL
1435,203999,22000995,2021-05-05,DEN vs. NYK,W,29,10,16,0.625,0,2,0.0,12,15,0.8,3,9,12,6,2,2,4,3,32,15,Regular,"Jokic, Nikola",10,14,0.714,2020-21,DEN,AWAY
1436,203999,22000982,2021-05-03,DEN vs. LAL,L,36,12,28,0.429,1,4,0.25,7,8,0.875,3,6,9,5,2,1,2,4,32,3,Regular,"Jokic, Nikola",11,24,0.458,2020-21,DEN,AWAY
1437,203999,22000966,2021-05-01,DEN vs. LAC,W,33,9,17,0.529,2,6,0.333,10,10,1.0,2,12,14,7,0,1,0,4,30,-3,Regular,"Jokic, Nikola",7,11,0.636,2020-21,DEN,LOCAL
1438,203999,22000948,2021-04-29,DEN vs. TOR,W,28,8,13,0.615,2,3,0.667,1,1,1.0,4,7,11,2,1,0,1,1,19,-4,Regular,"Jokic, Nikola",6,10,0.6,2020-21,DEN,LOCAL
1439,203999,22000940,2021-04-28,DEN vs. NOP,W,36,12,20,0.6,2,4,0.5,6,8,0.75,0,7,7,8,3,3,6,1,32,7,Regular,"Jokic, Nikola",10,16,0.625,2020-21,DEN,LOCAL
1440,203999,22000925,2021-04-26,DEN vs. MEM,W,30,6,12,0.5,2,3,0.667,10,10,1.0,1,14,15,5,2,0,6,3,24,11,Regular,"Jokic, Nikola",4,9,0.444,2020-21,DEN,AWAY
1441,203999,22000910,2021-04-24,DEN vs. HOU,W,29,10,14,0.714,0,0,0.0,4,6,0.667,0,8,8,12,1,1,4,4,24,10,Regular,"Jokic, Nikola",10,14,0.714,2020-21,DEN,LOCAL
1442,203999,22000903,2021-04-23,DEN vs. GSW,L,33,7,16,0.438,0,3,0.0,5,5,1.0,0,6,6,6,0,0,1,2,19,-18,Regular,"Jokic, Nikola",7,13,0.538,2020-21,DEN,AWAY
1443,203999,22000890,2021-04-21,DEN vs. POR,W,36,9,18,0.5,1,6,0.167,6,7,0.857,4,5,9,5,0,1,4,0,25,3,Regular,"Jokic, Nikola",8,12,0.667,2020-21,DEN,LOCAL
1444,203999,22000874,2021-04-19,DEN vs. MEM,W,45,20,31,0.645,2,6,0.333,5,6,0.833,7,8,15,8,0,1,7,3,47,3,Regular,"Jokic, Nikola",18,25,0.72,2020-21,DEN,LOCAL
1445,203999,22000851,2021-04-16,DEN vs. HOU,W,27,10,12,0.833,1,1,1.0,8,9,0.889,6,10,16,7,2,0,0,3,29,9,Regular,"Jokic, Nikola",9,11,0.818,2020-21,DEN,AWAY
1446,203999,22000838,2021-04-14,DEN vs. MIA,W,32,6,14,0.429,1,2,0.5,4,5,0.8,4,6,10,11,1,2,2,3,17,7,Regular,"Jokic, Nikola",5,12,0.417,2020-21,DEN,AWAY
1447,203999,22000821,2021-04-12,DEN vs. GSW,L,37,10,21,0.476,1,5,0.2,6,8,0.75,4,8,12,8,1,1,4,1,27,-14,Regular,"Jokic, Nikola",9,16,0.562,2020-21,DEN,AWAY
1448,203999,22000806,2021-04-11,DEN vs. BOS,L,32,6,15,0.4,0,2,0.0,5,7,0.714,2,8,10,11,1,1,2,3,17,9,Regular,"Jokic, Nikola",6,13,0.462,2020-21,DEN,AWAY
1449,203999,22000797,2021-04-09,DEN vs. SAS,W,38,9,17,0.529,2,2,1.0,6,6,1.0,5,8,13,14,1,0,6,4,26,7,Regular,"Jokic, Nikola",7,15,0.467,2020-21,DEN,AWAY
1450,203999,22000782,2021-04-07,DEN vs. SAS,W,30,11,18,0.611,0,2,0.0,3,4,0.75,1,8,9,10,1,0,6,0,25,5,Regular,"Jokic, Nikola",11,16,0.688,2020-21,DEN,AWAY
1451,203999,22000321,2021-04-06,DEN vs. DET,W,27,13,16,0.813,0,0,0.0,1,2,0.5,2,6,8,11,1,1,1,3,27,9,Regular,"Jokic, Nikola",13,16,0.812,2020-21,DEN,AWAY
1452,203999,22000761,2021-04-04,DEN vs. ORL,W,38,5,11,0.455,0,1,0.0,7,9,0.778,2,7,9,16,1,0,4,4,17,15,Regular,"Jokic, Nikola",5,10,0.5,2020-21,DEN,LOCAL
1453,203999,22000736,2021-04-01,DEN vs. LAC,W,36,6,16,0.375,2,3,0.667,0,0,0.0,1,6,7,7,0,1,4,3,14,13,Regular,"Jokic, Nikola",4,13,0.308,2020-21,DEN,AWAY
1454,203999,22000719,2021-03-30,DEN vs. PHI,W,34,8,14,0.571,0,1,0.0,5,6,0.833,3,7,10,5,0,0,5,1,21,8,Regular,"Jokic, Nikola",8,13,0.615,2020-21,DEN,AWAY
1455,203999,22000705,2021-03-28,DEN vs. ATL,W,28,7,12,0.583,1,2,0.5,1,2,0.5,3,7,10,8,1,2,0,0,16,20,Regular,"Jokic, Nikola",6,10,0.6,2020-21,DEN,AWAY
1456,203999,22000689,2021-03-26,DEN vs. NOP,W,41,17,30,0.567,3,5,0.6,0,0,0.0,2,4,6,9,2,1,1,3,37,23,Regular,"Jokic, Nikola",14,25,0.56,2020-21,DEN,LOCAL
1457,203999,22000668,2021-03-24,DEN vs. TOR,L,30,8,14,0.571,0,2,0.0,4,4,1.0,4,6,10,5,1,0,4,1,20,-13,Regular,"Jokic, Nikola",8,12,0.667,2020-21,DEN,LOCAL
1458,203999,22000661,2021-03-23,DEN vs. ORL,W,36,11,17,0.647,2,4,0.5,4,4,1.0,4,11,15,10,2,1,3,2,28,11,Regular,"Jokic, Nikola",9,13,0.692,2020-21,DEN,AWAY
1459,203999,22000646,2021-03-21,DEN vs. NOP,L,35,13,19,0.684,3,4,0.75,0,0,0.0,3,7,10,10,1,1,5,3,29,3,Regular,"Jokic, Nikola",10,15,0.667,2020-21,DEN,LOCAL
1460,203999,22000637,2021-03-19,DEN vs. CHI,W,42,14,23,0.609,2,4,0.5,4,6,0.667,5,10,15,9,2,1,1,4,34,5,Regular,"Jokic, Nikola",12,19,0.632,2020-21,DEN,AWAY
1461,203999,22000624,2021-03-17,DEN vs. CHA,W,29,6,7,0.857,0,0,0.0,0,0,0.0,2,8,10,10,0,0,3,2,12,27,Regular,"Jokic, Nikola",6,7,0.857,2020-21,DEN,AWAY
1462,203999,22000606,2021-03-15,DEN vs. IND,W,34,11,25,0.44,2,4,0.5,8,10,0.8,6,8,14,5,4,1,1,2,32,-9,Regular,"Jokic, Nikola",9,21,0.429,2020-21,DEN,LOCAL
1463,203999,22000592,2021-03-13,DEN vs. DAL,L,36,10,20,0.5,1,5,0.2,5,6,0.833,2,7,9,11,0,0,4,0,26,-12,Regular,"Jokic, Nikola",9,15,0.6,2020-21,DEN,AWAY
1464,203999,22000580,2021-03-12,DEN vs. MEM,W,36,13,22,0.591,1,2,0.5,1,2,0.5,2,13,15,7,2,0,1,1,28,-3,Regular,"Jokic, Nikola",12,20,0.6,2020-21,DEN,AWAY
1465,203999,22000553,2021-03-04,DEN vs. IND,W,37,9,18,0.5,1,2,0.5,1,2,0.5,2,10,12,8,0,0,7,2,20,-3,Regular,"Jokic, Nikola",8,16,0.5,2020-21,DEN,AWAY
1466,203999,22000540,2021-03-02,DEN vs. MIL,W,36,15,23,0.652,2,3,0.667,5,5,1.0,4,6,10,11,2,0,2,1,37,18,Regular,"Jokic, Nikola",13,20,0.65,2020-21,DEN,AWAY
1467,203999,22000531,2021-03-01,DEN vs. CHI,W,38,17,28,0.607,0,3,0.0,5,5,1.0,2,12,14,9,1,2,1,4,39,12,Regular,"Jokic, Nikola",17,25,0.68,2020-21,DEN,AWAY
1468,203999,22000518,2021-02-27,DEN vs. OKC,W,30,8,10,0.8,1,2,0.5,2,2,1.0,1,10,11,13,2,0,0,3,19,34,Regular,"Jokic, Nikola",7,8,0.875,2020-21,DEN,AWAY
1469,203999,22000502,2021-02-25,DEN vs. WAS,L,38,9,18,0.5,3,4,0.75,3,3,1.0,2,9,11,7,1,2,1,3,24,-2,Regular,"Jokic, Nikola",6,14,0.429,2020-21,DEN,LOCAL
1470,203999,22000487,2021-02-23,DEN vs. POR,W,38,17,32,0.531,3,6,0.5,4,4,1.0,3,2,5,5,1,0,0,1,41,0,Regular,"Jokic, Nikola",14,26,0.538,2020-21,DEN,AWAY
1471,203999,22000470,2021-02-21,DEN vs. ATL,L,37,5,15,0.333,2,5,0.4,3,4,0.75,2,8,10,6,3,0,4,5,15,-7,Regular,"Jokic, Nikola",3,10,0.3,2020-21,DEN,LOCAL
1472,203999,22000563,2021-02-19,DEN vs. CLE,W,33,5,8,0.625,1,2,0.5,5,5,1.0,2,10,12,10,4,1,3,2,16,13,Regular,"Jokic, Nikola",4,6,0.667,2020-21,DEN,LOCAL
1473,203999,22000437,2021-02-17,DEN vs. WAS,L,37,12,21,0.571,3,5,0.6,6,6,1.0,1,6,7,9,2,0,3,4,33,5,Regular,"Jokic, Nikola",9,16,0.562,2020-21,DEN,AWAY
1474,203999,22000427,2021-02-16,DEN vs. BOS,L,38,16,23,0.696,3,5,0.6,8,8,1.0,3,3,6,5,2,1,3,3,43,2,Regular,"Jokic, Nikola",13,18,0.722,2020-21,DEN,AWAY
1475,203999,22000416,2021-02-14,DEN vs. LAL,W,35,8,17,0.471,1,5,0.2,6,6,1.0,4,12,16,10,0,1,3,2,23,16,Regular,"Jokic, Nikola",7,12,0.583,2020-21,DEN,LOCAL
1476,203999,22000401,2021-02-12,DEN vs. OKC,W,37,9,16,0.563,2,7,0.286,2,2,1.0,3,10,13,9,1,1,2,4,22,5,Regular,"Jokic, Nikola",7,9,0.778,2020-21,DEN,AWAY
1477,203999,22000388,2021-02-10,DEN vs. CLE,W,30,5,7,0.714,0,0,0.0,2,2,1.0,1,5,6,12,2,0,2,3,12,32,Regular,"Jokic, Nikola",5,7,0.714,2020-21,DEN,AWAY
1478,203999,22000373,2021-02-08,DEN vs. MIL,L,39,13,26,0.5,3,6,0.5,6,6,1.0,3,9,12,6,0,0,0,3,35,-2,Regular,"Jokic, Nikola",10,20,0.5,2020-21,DEN,LOCAL
1479,203999,22000352,2021-02-06,DEN vs. SAC,L,41,20,33,0.606,3,6,0.5,7,7,1.0,1,7,8,12,1,3,1,2,50,2,Regular,"Jokic, Nikola",17,27,0.63,2020-21,DEN,AWAY
1480,203999,22000341,2021-02-04,DEN vs. LAL,L,35,6,16,0.375,0,0,0.0,1,2,0.5,3,6,9,6,1,0,3,4,13,-8,Regular,"Jokic, Nikola",6,16,0.375,2020-21,DEN,LOCAL
1481,203999,22000306,2021-01-31,DEN vs. UTA,W,37,17,26,0.654,4,4,1.0,9,10,0.9,3,9,12,5,2,1,3,2,47,14,Regular,"Jokic, Nikola",13,22,0.591,2020-21,DEN,LOCAL
1482,203999,22000296,2021-01-29,DEN vs. SAS,L,39,14,24,0.583,5,11,0.455,2,4,0.5,1,9,10,5,1,1,4,3,35,-9,Regular,"Jokic, Nikola",9,13,0.692,2020-21,DEN,LOCAL
1483,203999,22000275,2021-01-27,DEN vs. MIA,W,34,9,14,0.643,1,5,0.2,2,2,1.0,2,9,11,3,0,1,1,2,21,16,Regular,"Jokic, Nikola",8,9,0.889,2020-21,DEN,LOCAL
1484,203999,22000265,2021-01-25,DEN vs. DAL,W,34,8,13,0.615,0,2,0.0,4,4,1.0,3,7,10,4,2,1,6,2,20,-10,Regular,"Jokic, Nikola",8,11,0.727,2020-21,DEN,LOCAL
1485,203999,22000248,2021-01-23,DEN vs. PHX,W,42,9,21,0.429,0,0,0.0,11,14,0.786,7,15,22,6,1,0,6,3,29,8,Regular,"Jokic, Nikola",9,21,0.429,2020-21,DEN,AWAY
1486,203999,22000238,2021-01-22,DEN vs. PHX,W,40,15,27,0.556,1,3,0.333,0,1,0.0,6,4,10,8,3,0,3,4,31,-13,Regular,"Jokic, Nikola",14,24,0.583,2020-21,DEN,AWAY
1487,203999,22000213,2021-01-19,DEN vs. OKC,W,28,12,21,0.571,0,4,0.0,3,3,1.0,5,7,12,6,1,1,1,2,27,12,Regular,"Jokic, Nikola",12,17,0.706,2020-21,DEN,LOCAL
1488,203999,22000200,2021-01-17,DEN vs. UTA,L,40,14,23,0.609,3,6,0.5,4,4,1.0,8,6,14,9,2,1,6,4,35,6,Regular,"Jokic, Nikola",11,17,0.647,2020-21,DEN,AWAY
1489,203999,22000177,2021-01-14,DEN vs. GSW,W,36,8,16,0.5,0,4,0.0,7,7,1.0,1,13,14,10,3,0,3,4,23,10,Regular,"Jokic, Nikola",8,12,0.667,2020-21,DEN,LOCAL
1490,203999,22000158,2021-01-12,DEN vs. BKN,L,34,8,17,0.471,1,4,0.25,6,6,1.0,1,7,8,11,7,1,1,2,23,-11,Regular,"Jokic, Nikola",7,13,0.538,2020-21,DEN,AWAY
1491,203999,22000144,2021-01-10,DEN vs. NYK,W,30,9,15,0.6,1,3,0.333,3,3,1.0,3,7,10,5,1,1,2,1,22,8,Regular,"Jokic, Nikola",8,12,0.667,2020-21,DEN,AWAY
1492,203999,22000133,2021-01-09,DEN vs. PHI,W,29,6,8,0.75,0,0,0.0,3,3,1.0,1,8,9,12,0,0,4,2,15,24,Regular,"Jokic, Nikola",6,8,0.75,2020-21,DEN,LOCAL
1493,203999,22000120,2021-01-07,DEN vs. DAL,L,41,14,31,0.452,4,10,0.4,6,10,0.6,1,10,11,4,2,0,3,4,38,-6,Regular,"Jokic, Nikola",10,21,0.476,2020-21,DEN,LOCAL
1494,203999,22000104,2021-01-05,DEN vs. MIN,W,37,12,20,0.6,1,1,1.0,10,12,0.833,5,10,15,6,3,1,4,5,35,13,Regular,"Jokic, Nikola",11,19,0.579,2020-21,DEN,AWAY
1495,203999,22000088,2021-01-03,DEN vs. MIN,W,32,8,12,0.667,0,1,0.0,3,3,1.0,3,9,12,12,0,0,7,5,19,27,Regular,"Jokic, Nikola",8,11,0.727,2020-21,DEN,LOCAL
1496,203999,22000076,2021-01-01,DEN vs. PHX,L,30,7,13,0.538,3,5,0.6,0,0,0.0,3,6,9,11,1,0,1,5,17,1,Regular,"Jokic, Nikola",4,8,0.5,2020-21,DEN,LOCAL
1497,203999,22000055,2020-12-29,DEN vs. SAC,L,39,9,14,0.643,1,3,0.333,7,7,1.0,1,9,10,12,2,0,10,4,26,1,Regular,"Jokic, Nikola",8,11,0.727,2020-21,DEN,AWAY
1498,203999,22000044,2020-12-28,DEN vs. HOU,W,34,8,11,0.727,1,1,1.0,2,3,0.667,4,8,12,18,3,1,3,2,19,20,Regular,"Jokic, Nikola",7,10,0.7,2020-21,DEN,LOCAL
